,user_id,item_id,reviewText,unixReviewTime,rating
1588,437,598,No issues.  Kids love it,1507852800,5
1589,435,1060,All good is just once gamepad cover on you cant put it on cradle. But this case is fantastic.,1507852800,5
1590,437,849,No issues.  Got what we expected,1507852800,5
1591,437,1126,No issues.  Kids love it,1507852800,5
1592,110,768,"Best built in mic on any gaming headset I've tried. Mic sound coming from it sounds very natural like studio mics when testing it out with friends, and listening to it post recording. Sounds more like you're talking to someone in person rather than with someone off a radio for instance, which is good for run on sentences and lengthy commands/commentary compared to few word notification to your teammates to tell them where the enemies/objectives are

Sound coming from the headset itself are great in terms of multimedia (movies, music, TV,shows, etc), but for picking up in-game sound like footsteps and trying to deciphering distance of objects and in-game enemies are not that good.

With that said, this headset is excellent if you're a streamer (playing games on easy/normal mode) as you do not need an additional external mic setup as the one built into the headset is quite sufficient especially if you're going to talk for extended amounts of time. For in-game use, it's good for casual play or if you have poor sound depth perception to begin with and/or like to issue out commands/provide support on your team rather than being on top of the leaderboard in a match.

Tips for improving your game in terms of sound for ANY headset:
I recommend going to the sound options of the game and turn off music volume completely and max out sound effects/in-game sound.
Then go to training mode with a friend, have him/her walk around your character to judge step distance (some games varies, also may be character/hero/object dependent). Then blind fold yourself, and do a test to judge direction it's coming from.
This will improve your game sense and may rank you up in the game because of it.

Headset is very comfortable and able to wear for long hours without any discomfort. This generally depends on your head size/shape, but from myself and two friends who tried it, this is definitely the case

Controls on this headset is very minimal. There's a scroll wheel volume dial on the side which gets a bit of getting used to. Not as practical as a scroll wheel that you slide/flick with your finger for instance. I'd say best to have it on default volume all the time or if you have an amp attachment to your headset use the volume control on that instead. There's no software customization, so you have to rely on the hardware itself

Overall I'd say this headset is good for entertainment purposes i.e. streaming online or like to talk a lot in-game due to the excellent micophone. The headset sound itself is not exactly built for gaming in my opinion. Don't get me wrong, it sound excellent as a stand alone headphone across all media, but it doesn't pick up exaggerated footsteps and sound depth perception like other gaming headsets do. It seems like Sennheiser initially made a high quality sounding headset and said, 'hey let's make a gaming headset without sacrificing overall quality sound across all other media'  best way they did this (or at least my theory) is to make a excellent mic that stands out for communication purposes",1507852800,4
1593,51,1155,"Compare this to super mario, crash bandicoot and dark souls, this game looks too easy and boring.
The bosses are a joke. A laughing stock next to crash, the levels prove to be a bigger challenge with enemies and hidden gems.
The graphics and music are terrible too.
Id say forget the first three and star with: enter the dragonfly and legend series",1507852800,1
1594,438,813,"this is a very well made game with good graphics and gameplay, definitely the Best Looking AC game thus far.....but gameplay wise, it's the same game as AC3 with the combat of AC Unity. after a good 5 hours of fighting, it gets boring. missions are very tedious at times but if you can stick through it, it's an easy finish. if you like London and historical learning, it's the game for YOU but don't pay more than 20 bucks for it.",1507852800,3
1595,437,598,No issues.  Kids love it,1507852800,5
1596,245,1156,"I loved this game before and I still love it now. Works perfectly, thank you so much.",1507939200,5
1597,439,1131,Plays all gb gb gba games,1507939200,5
1598,439,1157,I love the game trading up to gen 3 will be difficult,1507939200,5
1599,439,1158,Pokemon capture stylus battle and save them all,1507939200,5
1600,440,6,"Been working great, just like my old deathadder before the left click stopped working properly. Hopefully this one won't do that",1507939200,5
1601,441,463,Very complete game with great balance,1507939200,5
1602,439,1159,Expensive But a free Jirachi,1507939200,5
1603,442,1160,Just what I expected!,1507939200,3
1604,440,1161,Finally headphones that don't crush my ears,1507939200,5
1605,441,319,Great HALO game,1507939200,5
1606,44,419,"This review is for the PS4 version.

I am pretty late to the game with AC games.  Recently, I played for the first time and completed the Ezio Collection and although there were some things I found that I didn't like about the games, I was hooked.  So, when some of the other AC games went on sale, I grabbed them, including Syndicate.

As with the other AC games, there is lots to do with the main missions, side missions and collecting stuff.  As it is with the collecting things, it does get a bit repetitive and probably the least favorite part of the game.  My least favorite of these are collecting the helix glitches which are hard to see, hard to find and a pain to collect at times with the requirement to exactly put the grapple hook in a certain area to be able to grab the glitch, in addition to looking like the fast travel icons on the map.  The find the killer side missions are fun though and something different to do in the game.  The boxing matches are fun although I found a bit glitchy as at times, the fighters get stuck on the outside of the ring.  There are the horse races which are ok but nothing particularly special.

The London landscape is detailed and well done with really good graphics.  The basic gameplay is pretty much the same as the previous games as I have played which makes it feel familiar and easy to start playing but at the same time, it feels the same as the other games with only a few new additions.

I am not big fan of multiplayer so the lack of a MP option is not a big deal for me.

With the Ezio collection, I felt that the gameplay controls were a bit awkward especially for jumping and climbing.  Syndicate seems to be much smoother in that respect, especially with the climbing that feels smooth and easy to do, although there are times that the character does something different than I expected or wanted it to do.  The one awkward thing to me is how they do the leap of faith jumps that take 3 buttons.  I really would have preferred this to be a bit more simplified.

There are lots of places to see and things to do and I really like exploring the varies areas around the city.  There are more places that you can go inside, such as the pubs and such although outside of mission specific things to do or collecting, there isn't much to do.  It would have been nice is there is more opportunity to interact with the environment and various citizens of the city.  It is cool to be able to play as either the brother or sister characters, although the abilities page is pretty much the same and there doesnt seem to be a lot of diversity in what they can do.

Although I have enjoyed playing the game, I do have a few grips though.  There are times when there are glitchy camera views that make it hard to see and do things, such as a massive tree blocking your view in the middle of a fight.  There are long loading times in various parts of the game, especially when you have to restart a mission.  Sometimes, when you need to push a button to do certain things, the game gets a bit finicky as to the specific area you need to stand to do so.  Normally that isn't a problem but when you are on a timed mission, such as the stop the train mission, this can be a bit of a pain.  The grapple gun is a cool addition to gameplay but sometimes is a pain to use as it only allows certain areas of a roof to grapple to.  I am also not a fan of the trend to pay with microtransactions to get extra stuff concept but luckily you can avoid that and still build your character without paying extra to do so.

I can see where people can be frustrated with the sameness of the series but for me, since I have only played the Ezio Collection, I am enjoying the game even with some of its flaws.

4 stars",1507939200,4
1607,443,1162,Boring I regret spending that much money on this. Cool story line but very little game play,1507939200,1
1608,439,1163,Pokemon swap GameCube time,1507939200,5
1609,440,24,"Been working great, just like my old deathadder before the left click stopped working properly. Hopefully this one won't do that",1507939200,5
1610,440,14,"Been working great, just like my old deathadder before the left click stopped working properly. Hopefully this one won't do that",1507939200,5
1611,443,1164,Good game I like it,1507939200,3
1612,439,145,I love this game,1507939200,5
1613,441,1165,Love this game,1507939200,5
1614,439,1166,Time traveling,1507939200,5
1615,441,1167,This is the best car/racing game for ps4.,1507939200,5
1616,442,1168,Just what I expected!,1507939200,4
1617,379,1169,returned,1507939200,1
1618,442,245,Just what I expected!,1507939200,4
1619,442,26,Just what I expected!,1507939200,3
1620,441,1170,I love Assassin's creed sequel and this one did not disappoint me.,1507939200,5
1621,443,1171,Pretty cool game,1507939200,3
1622,440,798,"Really enjoying this keyboard, been months and no problems",1507939200,5
1623,442,407,Just what I expected!,1507939200,4
1624,444,1172,Really liked the fun decor in this pack. And of course the large screen movie setup can't be beat!,1508025600,5
1625,445,1173,Good game.,1508025600,5
1626,444,1174,Hot tubs and outdoor spaces! Yaaas! Get this because it's a lot of fun!,1508025600,5
1627,446,1175,great product,1508025600,5
1628,444,996,"When you want to snooty sim, this pack has that stuff. High-end decor items and fashion. Bring out the affluent look and fancy shmancy decor too.",1508025600,5
1629,331,1176,Enjoyed the game when it was on PS3 and really love the remaster as some remasters look exactly the same.,1508025600,5
1630,446,403,thanks,1508025600,5
1631,444,1177,Some fun stuff in this pack.,1508025600,5
1632,445,1178,Daddy like.,1508025600,5
1633,447,446,It was a free to play like a rental for Xbox gold users and got to play with a couple of buddies of mine. Its like GTA mixed with just cause 3. Its a fun game but can get frustrating sometimes. Would recommend this to a friend whos in to military type games.,1508025600,4
1634,446,869,great product,1508025600,5
1635,445,683,"This Joystick Does not work with Windows 10 64bit. Or at least it didn't for me. There Drivers software is OUTDATED.
I will never buy anything else with the name Logitech, I tried to get help but there Tech support is NOT worth making the call for.
Trust me I tried.",1508025600,1
1636,448,1179,"UPDATE: Still works amazingly with my Galaxy Note 8 with Android 8.0.

Works great with my Galaxy S5. Everything I wanted in a controller. The clip is perfect for it. It connects quickly and easily after initial setup. It has vibration. The L2/R2 keys don't give much feedback, but you won't be using those keys much outside of PS1 emulation. Still feels great.

The controller also can charge while you play. The sticks feel pretty good. The Dpad does a nice job as well. It was effective in tests involving a DS Castlevania game, Megaman Zero, and even Gundam Battle Assault 2. I wouldn't replace my Street Fighter fightpad, though.

Overall, I love it. It [Hero Power] fits in my pocket, it has a clip for the phone, it charges my phone, and it does all that while being cheaper than an 8Bitdo pro. Best part? Virtually no input lag",1508025600,5
1637,449,80,The keyboard's sounds is great!,1508112000,5
1638,450,1180,Pricey when i first got it but 64gb of games rather than carrying stuff in vita or in the vita bag is nice.,1508112000,4
1639,450,1181,I like it but the strings on the vita makes it almost hard to move but it can store PS vita stuff and can be connected to jeans string to have it on the go.,1508112000,4
1640,449,217,Can't use wireless controller without it LOOL,1508112000,5
1641,449,24,"My brother loves it, best razer mouse",1508112000,5
1642,449,686,Good controller for Xbox <3,1508112000,5
1643,450,686,Wireless yet you need adaptor to use it let alone win10 accessories app and all that mess and it won't work wirelessy now if you are in area where you can buy the adapter then you're okay with this but meh i will have to buy another xbox controller that comes with adapter sad isn't it?,1508112000,3
1644,449,14,"My brother loves it, best razer mouse",1508112000,5
1645,449,1182,"This headset is the best headset for those around ~$50 , with a 7.1 sound. It's really good for playing FPS games like CSGO, PUBG, or even LOL. I can hear sound around me and where it is coming from. I have been using it in more than one year without any problems!",1508112000,5
1646,449,1183,Best mouse ever!,1508112000,5
1647,449,193,I am using it now. Good keyboard. Been using it in 6 months without problems. The sound is silent. <3,1508112000,5
1648,451,1184,great,1508112000,5
1649,449,6,"My brother loves it, best razer mouse",1508112000,5
1650,452,83,Yes!,1508112000,5
1651,451,1185,great,1508112000,5
1652,15,1186,"I really enjoyed NFS Underground when it first came out. It had loads of customization, a great soundtrack, fun levels, and a great variety of cars and upgrades. Of course, when this game first came out, I was extremely excited. The ads were very interesting, and the idea of the open-world was cool. Unfortunately, when I played this game for a few days worth of time, I felt disappointed and there were a few glaring problems for me: Awful dialogue, the cars sometimes feel as if you're driving on ice, the god-awful comic book-esque cutscenes, and a (mostly) bland soundtrack. However, I liked the (albeit very few) new cars, the drift mode in this game with the opponent cars drifting with you, the beautiful visuals, and the short load times. As a standalone game, it's not that bad or anything, but as a sequel to one of my all-time favorite racing games (next to GT3 and ATV2), it felt as if EA took two steps forward and three steps back.",1508112000,3
1653,451,812,great,1508112000,5
1654,450,726,"New controller concept i have yet to get used to it i still think i would rather use mouse and keyboard in fps games and between Steam controller and xbox controller i would stick to xbox until i found the perfect sensitivity on this controller, still offers nice experience for steam user and PC user alike specially if you want to scroll web on controller from couch or bed, such as playing some videos aside from this and the full screen steam screen that acts like some console in PC which is great for those that are used or like the console concept they might like it better more than your average PC gamer that did stick to KB/Mouse.

On last note this controller does well in games where i won't need to use the camera/touchpad on the right side due to my already bad controller control.",1508198400,3
1655,453,203,"I have had this for a little over a year, the part that you plug into the controllers broke, but they still charge so thats good.",1508198400,4
1656,454,1187,"My frist impression with the PS4 as when this bundle came out was outstanding. I'm sure most games weren't using the console's specs to its max when it first came out so, early games were not so bad at all. I know some games felt like they were upscaled to run well but, Sony has brought their exclusive games to a hard role for the studios to keep up. Overall great console but, my only gripe is that it doesn't play Blurays like the XBOX One can. Sometimes the controller has issues connecting if you have multiple PS4's in your home or if you bring your controller to friends homes to play with and it is an issue majority of the times.

Highlights:

- Great New generation
- Quality of game graphics is amazing
- Sony Services are good as usual
- Can swap hard drives
- White colored console

Downfalls:
- Bluetooth on controllers can't connect sometimes
- Can't play Blurays when i had mines",1508198400,4
1657,453,1188,Destiny was every  bit as good as I expected.,1508198400,5
1658,453,0,"if you don't think robot dinosaurs are cool as hek, your are not being honest with yourself",1508198400,5
1659,455,194,Usual Mahjong game.  Great for passing away time when waiting for others to arrive.,1508198400,5
1660,453,128,"The save system was very frustrating.
I ended up rage quitting the game.
you have to complete a series of events before it saves, but because it is an open world you get distracted by all the things you can do. So you end up doing a little of everything. 30 min go by, something goes wrong and you get a game over, all of the progress is lost because you didn't ""complete"" something.",1508198400,1
1661,456,83,"Great game, it was fast paced almost like a dancing game. Thats the best way I can describe it, some difficult parts and overwhelming parts. A great balancing act. I enjoyed this game although I got more of a duke-nuke-em style, assumptively thats what they were going for. I felt it lacked in the dark, left alone feeling I encountered in Doom 3 years ago.",1508198400,5
1662,67,1189,"Overall Rating 4.5 Stars

After several years, the anxiously awaited Gran Turismo has finally been released for current gen systems on the PlayStation 4. I've been a fan of this franchise since the original release on the PS1 days back in '97. With each development release, the game has continued to grow & improve in my opinion. Gran Turimso Sport finally brings amazing racing simulation, and stunning graphics to the current generation for the 20th Anniversary of the franchise. However, there are some major changes that may not sit well with veterans of the game. The game seems to take a slight step backwards, and doesn't seem very revolutionary this time around. The ""Sport"" in Gran Turismo Sport is positioned as an e-Sport it seems. There's also a significant lack of cars and tracks, compared to other title offerings on the market like Project Cars 2 & Forza Motorsport 7.

Gran Turismo Sport looks & plays absolutely incredible on the PlayStation 4 Pro, on a Curved 4K UHD TV with HDR enabled! Polyphony Digital has recreated every car in fantastic intricate & exquisite detail, both inside and out. I could literally spend hours just looking at every single car, examining each one and soaking in the gorgeous eye candy. Although there are some other excellent titles released for racing on the current gen platform, Gran Turismo is the gold standard when it comes to visuals in this genre. The tracks and scenery are given extreme detail treatment as well, with lighting, shadows, glare, smoke, and particle effects making everything seem genuinely real (of course). GTS shines when compared to the likes of Project Cars 2 (for example).

One of my favorite things that I absolutely positively love about GT Sport (and Gran Turismo in general), is that it teaches me how to drive. It thoroughly explains, and shows in tutorial videos what needs to be done to successfully complete it's driver's school training course. This has not only helped me drive and race better in the game, but it's given me in-depth understanding & insight into the physics of driving in the real world. To me this is one of the most attractive features of this game, and it's a hallmark of the franchise. There's incentive to complete the training too, as it gives experience to level up your GTS account, and it'll also reward you with a gift after each block of training is passed.

There is a large variety of unique cars represented in game, spanning from classes Gr. N (Stock Production), Gr. 4 (Base Level Racing), Gr. 3 (GT3 or equivalent), Gr. 1 (Prototype), Gr. B (Rally), and finally Gr. X (Experimental Concept). Each class is then further branched off into smaller divisions of horsepower from N100 to N1000 in the Gr. N category, but the others adhere to  the strict racing standards set in the real world criteria. With over 160 cars appearing in the game at launch, there's a lot to choose from to suit your fancy. All cars are precisely detailed inside & out. According to series creator Kazunori Yamauchi, the final number of cars for the game will eventually be around 400 to 500. Yamauchi has stated that these additional cars will also be provided in free DLC, and there will not be any micro-transactions included.

The game features three major game modes: Campaign, Sports Mode, and Arcade Mode. The game gives the best experience when it's connected for online play. Arcade Mode will be the only option available if you're unable to connect to the internet (offline), and the game will not progress while playing offline either... so be aware of that new limitation. The franchise's staple offline Career Mode is now gone. The game will also not feature dynamic weather, or a day/night cycle; Track conditions are chosen in the menu. GT Sport also features VR support, and I'll edit my review further when I'm finally able to test out that aspect of the gameplay.

With regards to Career Mode, and the lack of any offline option of itwhich has been a staple of the core structure of the game since it debuted. It seems that GT Sport may be aligning itself more towards the e-Sport aspect of online competitive gaming. Everything you do with leveling up for your profile is attributed to the majority experience of racing in the various modes. Leveling-up is important, because it'll unlock more tracks for you to race on. At Level-20 you'll eventually unlock the famed Nrburgring track for example. Arcade Mode is all about racing against A.I. opponents in Single Race, Timed Trial, 2-Player Battle, etc. Campaign Mode is about Driving School, Racing Etiquette, Circuit Experience, and also Mission Challenges. Sport Mode is where racing online comes into play (especially competitively); you'll be judged on your driving skill, driver level, and most importantly your driving etiquette. I'm personally okay all of these changes, but I suspect many veterans of the series may be left reeling from the hollow feeling of such a change, from the tried and true formula that fans have come know and love.

I've played the game on both the Dual Shock 4 (DS4) controller, and the Logitech G29 Racing Wheel. Needless to say, the racing wheel gives the absolute best simulation, feedback, and experience for racing. A racing wheel makes the game feel and play completely differentit's a thrilling heart-pounding experience to say the least. Although the game can easily be played on the DS4 controller, I highly recommend using the KontrolFreek Speed Freek thumb-stick for better control, and smoother gameplay; You'll thank me later for that recommendation. Overall this game needs to be played with the racing wheel, and it's fantastic how much fun & thrilling it feels to be immersed in the driving experienceit's phenomenal. The game won't punish you for using the DS4 though, so don't let me turn you off from that prospectyou can make adjustments to fine tune your settings.

This game has a lot to offer the casual racer, and hardcore enthusiast alike though. I highly recommend GT Sport, it's a game that needs to be in your library if you're passionate about the genre. The game is great for the novice racer, and as I mentioned aboveit'll teach you everything you need to know to get racing. GT Sport seems to offer less when compared to Project Cars 2 and Forza 7 Motorsport in my opinion, so it may be difficult to justify getting this title. Especially knowing that GT Sport has drastically changed it's game formula, in lieu of e-Sports and online competitive play. However, knowing that Polyphony Digital will be providing free DLC, and a massive livery of new cars and tracks... it's worth considering nonetheless.

I give the game two thumbs way up! The racing experience feels great, it's visually stunning and aurally pleasing. However with other titles with better options on the market, this may a wait-to-buy prospect for some. I'm very happy with my purchase though, and I think GT Sport is a terrific game. Don't let the negative reviews turn you off from this game. GT Sport is about the racing experience & simulation, and it delivers on that statement in my opinion.",1508198400,5
1663,456,1190,Glad I got it.,1508198400,5
1664,457,1191,loved it.,1508198400,5
1665,11,1192,"If you have played the previous 2 on past consoles or on PC. There really isn't much to buy another one. I was hoping something new like a boss battle Run or I am the night mode from Arkham Origins. But it's literally a port to current gen. The difference in the graphic is very slight change. There is a notice of lighting when it comes to certain rooms, but nothing significant.

7/10",1508198400,4
1666,450,1193,"Does leave some invisible marks but that's rarely to see just depends i guess on the light that hits the PS vita surface, as for scratches i don't know as i never got them in the first place just wanted to protect it.",1508198400,4
1667,200,1194,"Actually a 4 at the time.

Graphics are better than PS3 but not high end PS4 quality.
I have not run into any random bugs.

The controls take some getting use to but are logical. You can heal easily, fight easily, move easily. Check inventory is easy. No problem here.

ELEX is more about exploring and RPG than combat and graphics. Combat seems fine, although I keep running out of stamina while swinging my old iron bar!

I have to get further into the game. The open world is just that, very open. I like non-linear open worlds like this game has, although I sometimes feel lost I would never like a linear open world.",1508198400,5
1668,457,1195,loved it,1508198400,5
1669,458,292,"Upon arriving, I immediately inserted it into my PSP-3000 version. Unfortunately it did not fit so it is worthless to me. The battery was an official PSP battery though.",1508198400,2
1670,459,39,great game,1508198400,5
1671,460,857,"Honestly, this thing pisses me off. I love Sony products typically, but they really need to cut out that proprietary crap like Apple likes to do. These cards are overpriced and should be completely unnecessary. That being said, I didn't even really get to use this product very much because the PS Vita I was using refused to read it. I doubt that it was the card, probably just the fact that the PS Vita was an older one and just didn't want to work since they seem to have a reputation for being finicky and hackable. I sent the card back and returned the system to the store I bought it from and went with a Nintendo 3DS XL. At least it takes normal micro SD cards. I'm sure the product itself works fine though.",1508198400,3
1672,457,1196,loved it,1508198400,5
1673,11,370,"Very Underrated game, the only problem I have with this game is the servers. Though since there aren't many players around my region, I wouldn't be surprised. The story is fairly good, at least THERE IS A STORY compare to the lackluster on the first one. Hopefully, EA will make a third one.

8/10",1508198400,4
1674,461,1197,"This is where I feel the LOK (Legacy of Kain) series should have started.  Bucking the trend of its predecessor, Soul Reaver is a hack and slash adventure game, where you take on the role of Raziel in order to seek revenge on your evil master, Kain.

The story follows after the bad ending of Blood Omen.  Kain has turned the once proud world of Nosgoth into a barren wasteland of torment and decay.  And he has raised a small band of vampire sons.  The first and most loyal of these is Raziel.  But when Raziel grows wings, and therefore outshines his master, things turn south real fast.  Kain is outraged at this, rather than proud.  He destroys Raziel's wings and throws him into a pit to oblivion.  An eternity later, Raziel is awakened by the Elder, basically the God of the world, and is sent on a quest to slay his demonic brothers, kill Kain, and set things right.

A much stronger story this go around, now let's see if the gameplay holds up just as well.

Like I said, SR is an action adventure game where Raziel must run, jump, glide, and fight his way to his destiny with Kain.  He'll gradually gain new abilties, which affect things in either the material realm or the spirit realm.  Raziel will have to switch between both to solve puzzles and overcome obstacles to advance.  Here's a quick rundown of these abilities.

Faze Through Gates (Spirit World Only) Raziel can faze through gates to get to areas he normally can't.

Soul Reaver (both worlds): basically a sword Raziel can use to dish out major pain on his enemies, but he can only use it if his health is full.  There is an issue with this, but we'll come to that later.

Wall crawling (Material World Only) : Allows Raziel to climb certain walls and get to areas he normally can't.

Force Projectile: (both worlds) Allows Raziel to shoot energy balls at no cost to anything, which can be used to knock pesky enemies into their doom, or to stun them.

Swimming (Material world only): Before getting this, diving into water will automatically revert Raziel to the spirit world, but after you get this, no more of that.

Constrict (both worlds) Allows Raziel to spin things that cannot be spun otherwise, or to crush his enemies.

All of these abilities must be used to overcome the obstacles.  There are also hidden glyphs that give Raziel new powers.  Think of them as special moves which can be helpful in a pickle but cost magic to use.

Combat can be fun but some enemies can either zap you from off screen, jump around you as you're trying to fight them, or both, and that can be annoying, especially when dealing with multiple enemies at once.  I'll just say get used to getting booted to the spirit world.  And this is where the Soul REaver comes in.  LIke I said you can only use it at full health, so if you're dealing with annoying enemies, you can lose it when you really need it.  Enemies are not truly dealt with unless they are burned by fire, impaled on spikes, or thrown in water.  There are other weapons around that can help keep the pace of the game going, but if you use a weapon on an enemy, you must reap his soul before you can pick it up again, other wise he'll get up instantly and you have to redo killing him.

But it's easy to accidentally pick up the weapon when you're trying to punch the other enemies.  In general, combat can be fun, but be prepared for some frustration.  And yes, Raziel needs to absorb souls to regain his health.  He needs to do this in both worlds, as he cannot go back to the material world unless his heath ls full.

So far, Soul Reaver offers a pretty fun experience with just a few flaws that hold it back.  Two more flaws come to mind.  First off, controls are a bit stuff, as it's easy to accidentally walk into a wall and not being able to move until you change direction.  Annoying, but not gamebreaking.  The final flaw I have is that sometimes you have to pull levers, open doors, etc.  Raziel does not always do this when you ask him to, so be prepared to punch the air and such before he stops goofing off and pulls the lever, opens the door, etc.

AS for presentation, that's a bit of a mixed bag.  The visuals are really dark and I had to crank up the brightness on my TV to be able to see what I was doing.  But the voice acting, music, and level design are all very well done, and the characters compliment each other well.  The music really gets you in the mood, but it is kind of forgettable.

In the end, Soul Reaver is a much better outing than Blood Omen, and I would urge you to grab a copy if you can find one for cheap.  If you have a PS3, the game is avalible on the PlayStation store for six bucks.  Whatever you gotta do, play this game.",1508198400,5
1675,462,1198,As described,1508284800,5
1676,375,1199,A good game.,1508284800,5
1677,356,1020,"Nice heavy duty keyboard, love the colors and feel of it, I don't use my PC for competitive gaming so I cannot vouch for how well this would be to use but it is more then great for the average gamer.",1508284800,5
1678,463,1200,great game,1508284800,5
1679,464,1201,It isn't as deep as previous installments but the actual gameplay and graphics are some of the best in PS4!,1508284800,5
1680,463,1184,love it,1508284800,4
1681,462,1202,As described,1508284800,5
1682,465,1203,"Good Condition, plays well. Little damage to top of game on sticker but thats all. Overall very happy with game and price.",1508284800,4
1683,462,1204,Happy,1508284800,5
1684,356,1093,Awesome Game,1508284800,5
1685,462,1205,As described,1508284800,5
1686,375,1206,A good game.,1508284800,5
1687,463,315,great game,1508284800,4
1688,319,1207,"This is an amazing mouse. I was kind of nervous at first because I heard the Rival 100 sensor was only usable at 500 CPI or below. WEll, the Rival 110 has a custom sensor called the ""TrueMove1"" which was made by SteelSeries and Pixart, and is capable of 7200 CPI. I personally use it at 1600 and it works amazing! It's not a Deathadder Elite class sensor, but it's close.

The design is pretty straight forward. It's an ambidextrous design, although you only have forward and back buttons on the left side of the mouse. You get your usual right and left click, forward and back, scroll wheel, scroll click and DPI button. On top of that you do have RGB Lighting, which looks amazing. Colors are very bright and crisp.

Now the performance. It tracks pixel by pixel, and is very smooth. It's performing close to a PMW3360 which is a top optical sensor. I've only owned this mouse for a few hours now, so if anything new comes up I will edit this review.

Overall would I recommend this mouse? Yes! It is well worth the money.",1508284800,5
1689,356,564,Lots to do great game,1508284800,5
1690,463,1208,to hard to change.,1508284800,3
1691,466,1206,Excelent...!!!,1508284800,5
1692,463,1209,great game,1508284800,5
1693,152,1201,game not us version. it's the uk and dlc won't work. fraud advertisement showing us version,1508284800,1
1694,463,1210,easy to do,1508284800,5
1695,462,1211,As described,1508284800,5
1696,467,1212,Just what I needed to get all our controllers to work!,1508284800,5
1697,466,447,Excelent...!!!,1508284800,5
1698,466,1089,Excelent...!!!,1508284800,5
1699,463,1213,has problems getting the ports to connect to remotes. have to work with it.,1508284800,2
1700,462,1214,As described,1508284800,5
1701,468,1215,"This product is so comically bad, I don't even know where to begin. First off, the product packaging is so flimsy that a strong gust of wind could potentially blow it apart. The adapter creaks when handled even gently. Then, I tested with two different Windows PCs, and both times it failed. It could not even detect a plugged-in PS2 Dual Shock controller. Next, the ""driver disc"" that came with the package could not be read by both PCs. How am I supposed to install the drivers if the driver disc is defective? Stay far, FAR away from this thing!",1508371200,1
1702,93,1216,fun game what i played so far!,1508371200,4
1703,469,1217,Son loves them and was especially excited with the Crossbow.,1508371200,5
1704,469,512,Son Loves all the choices,1508371200,5
1705,361,1218,Does what it says and looks cool why it does it! very happy with it.,1508371200,5
1706,469,1219,"Not sure if I am doing something incorrectly, but even though it is a Giant, it will not activate Giant activities in game.  Son loves the character but would like it to work with Giant only areas.",1508371200,5
1707,93,1220,Its kind of slow bad game but love graphics so its kind of average to bad the new wii u yoshi is way better speed he can move it and way more playable..,1508371200,2
1708,266,1221,"I have played this game also on the PC. It's really hard to judge, because it is a very unique game. The story feels like a knock off movie, and the words do not follow the characters mouths. The animations are awful and to see twitching breasts on the female characters is so distracting. I can see where the developers wanted to let you do your own thing in a huge open world like that of Fallout or The Witcher 3, but you will be constantly dying over and over because the combat is way off. You can't even use the special attack when fighting, you have to be completely still, and even then, you'll die. It feels like a very cheap game, but on the other hand I want to keep playing it. I have refunded the game 3 times Via steam, and now I have decided not to touch it anymore. It is just a weird game that I can't say I like or dislike. It's like a 60% of it I hate and 40% of it I like. If your a Piranha Bytes fan, you'll love it, but being the first game of theirs I have tried, I can't recommend it.",1508371200,3
1709,233,1201,"January 2018 update:
The backlash begins.

Not worth it unless you have PSN+, which is required to play online.  It looks like 90% of the content is reserved for online racing.  There are no championship cups to win credits and cars like in the old games.  So fans of prior games in the series are going to be very unhappy.  UPDATE: patch 1.10 gave us a bunch of old school cup races to challenge the AI.  And the AI of cpu controlled cars is better than before.  Added a star to rating.

I have been trying to get the 500,000 bonus credits for pre-ordering from amazon for the past 2 days without success.  At least the bonus 3 car pack did work.  Anyway I am disappointed that amazon did not give all the promised rewards for pre-ordering.  UPDATE: the bonuses were eventually awarded, better late than never.

On the plus side I am hearing good things about the online racing.  Graphics are top notch and cars drive really well.  If they were to add some free dlc with a traditional single player mode the game could be saved.

UPDATE: game is still held back by a lack of content vs Forza and the online requirement for game saves.",1508371200,3
1710,470,402,"Thank you for game. It came before time schedule, thanks,  very satisfied, no complaints",1508371200,5
1711,471,510,loved it,1508371200,5
1712,361,1222,Works well for what it is and its price. seems sturdy good sound quality. favors the right ear just a tad.,1508371200,4
1713,471,350,loved it,1508371200,5
1714,325,1081,"I have mixed feelings about this skin. On the positive side, it looks good once you get it on. It stays on pretty well (so far). It doesn't just do the top, it does the sides and the entire front in addition to the top. The quality is good, the image doesn't look blurry or anything. It's pretty generous when you have to pull it off to readjust it. On the negative side, the controller skin is kind of hard to line up. The main skin for the top was pretty hard to put on straight. This was partially due to how large it is, the back will get stuck when you are trying to line up the front. I'm not convinced that it is sized properly, as it is a little too wide so part of it hangs off the edge. Very irritating, but not as irritating as how bubbles keep forming when you are trying to get it on. I spent waaay too long trying to get it on smoothly and properly. As for the image itself, it's fine with the exception that the the woman on it shows too much cleavage. The skin would have looked much better if she had had a colorful kimono or something instead. All-in-all, I would say that this skin is worth getting if you like the design. Just be prepared to have some frustration getting it on.",1508371200,4
1715,361,1223,Works well for what it is and its price. seems sturdy good sound quality. favors the right ear just a tad.,1508371200,4
1716,93,1224,pretty good game,1508371200,3
1717,469,1225,Son loves them Thanks.,1508371200,5
1718,469,1226,Son loves this one too.,1508371200,5
1719,472,1227,I may like this controller better then the official one. Like its so good. The analog sticks are more rubbery then the official ones and they feel more like ps4 ones . the led light is beautiful And pretty. Its lightweight.,1508371200,5
